"","agency_cd","site_no","station_nm","site_tp_cd","lat_va","long_va","coord_acy_cd","coord_datum_cd","dec_lat_va","dec_long_va","coord_acy_cd_1","dec_coord_datum_cd","state_cd","alt_va","alt_acy_va","alt_datum_cd","drain_area_va","peak_begin_date","peak_end_date","peak_count_nu"
"6589","USGS",1171040,"JIMMY BROOK NR WHATELY, MA","ST",423232.43,723151.88,"S","NAD27",42.54242748,-72.5307122,"S","NAD83",25,206,5,"NAVD88",NA,"--","--",0
"6590","USGS",1171060,"OBEAR BROOK UPPER NR WHATELY, MA","ST",422555.31,724042.27,"S","NAD27",42.43211637,-72.67804509,"S","NAD83",25,702,5,"NAVD88",NA,"--","--",0
"6591","USGS",1171070,"OBEAR BROOK LOWER NR WHATELY, MA","ST",422603.44,724017.55,"S","NAD27",42.4343747,-72.67117828,"S","NAD83",25,503,5,"NAVD88",NA,"--","--",0
"6592","USGS",1171080,"MITCHELL BROOK NR WHATELY, MA","ST",422600.77,724005.47,"S","NAD27",42.43363305,-72.6678226,"S","NAD83",25,536,5,"NAVD88",NA,"--","--",0
"6593","USGS",1171090,"WEST BROOK LOW NR WHATELY, MA","ST",422554.72,723951.23,"S","NAD27",42.4319525,-72.66386699,"S","NAD83",25,411,5,"NAVD88",NA,"--","--",0
"6594","USGS",1171100,"WEST BROOK NR WHATELY, MA","ST",422451.4,723745.2,"S","NAD27",42.4143661,-72.6287562,"S","NAD83",25,151,1,"NAVD88",NA,"--","--",0
"6595","USGS",1171300,"FORT RIVER NEAR AMHERST, MA","ST",422130,723023,"U","NAD27",42.35842359,-72.50592039,"U","NAD83",25,147,5,"NGVD29",41.5,"1936-03","4/16/1996",32
"6596","USGS",1171500,"MILL RIVER AT NORTHAMPTON, MA","ST",421908,723956,"S","NAD27",42.31897839,-72.6650907,"S","NAD83",25,169.34,5,"NAVD88",52.6,"12/6/1938","12/21/2018",81
"6597","USGS",1172003,"CONNECTICUT RIVER BELOW POWER DAM AT HOLYOKE,MA","ST",421236,723544,"S","NAD27",42.210092,-72.59508919,"S","NAD83",25,43.27,0.01,"NGVD29",8309,"6/1/1984","4/17/2002",19
"6598","USGS",1172010,"CONNECTICUT R AT I-391 BRIDGE AT HOLYOKE, MA","ST",421129.29,723633.52,"H","NAD83",42.19146944,-72.6093111,"H","NAD83",25,32.42,0.01,"NAVD88",8332,"3/31/2003","4/17/2019",17
"6599","USGS",1172500,"WARE RIVER NEAR BARRE, MA","ST",422530,720130,"S","NAD27",42.42509025,-72.0245212,"S","NAD83",25,744.33,5,"NAVD88",55.1,"3/16/1947","12/17/2019",74
"6600","USGS",1173000,"WARE RIVER AT INTAKE WORKS NEAR BARRE, MA","ST",422328,720356,"S","NAD27",42.39120167,-72.0650774,"S","NAD83",25,631.28,5,"NAVD88",96.3,"3/16/1929","9/18/2018",89
"6601","USGS",1173180,"WARE RIVER AT BARRE PLAINS, MA","ST",422248,720653,"U","NAD27",42.38009065,-72.1142451,"U","NAD83",25,574,5,"NAVD88",115,"--","--",0
"6602","USGS",1173500,"WARE RIVER AT GIBBS CROSSING, MA","ST",421410,721623,"S","NAD27",42.2362038,-72.27258047,"S","NAD83",25,379.15,0.01,"NAVD88",197,"3/28/1913","12/15/2019",108
"6603","USGS",1174500,"EAST BRANCH SWIFT RIVER NEAR HARDWICK, MA","ST",422336,721420,"S","NAD27",42.3934237,-72.2384148,"S","NAD83",25,504.06,0.01,"NAVD88",43.7,"4/7/1937","12/15/2019",84
"6604","USGS",1174565,"WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA","ST",422718,722256,"S","NAD27",42.45508906,-72.3817516,"S","NAD83",25,539.44,4.3,"NAVD88",12.6,"5/30/1984","1/24/2019",25
"6605","USGS",1174570,"DICKEY BROOK NEAR COOLEYVILLE, MA","ST",422542,722106,"U","NAD27",42.42842289,-72.35119529,"U","NAD83",25,870,10,"NGVD29",1.19,"3/12/1985","5/24/1989",5
"6606","USGS",1174575,"DICKEY BROOK TRIBUTARY NEAR COOLEYVILLE, MA","ST",422638,722213,"U","NAD27",42.44397815,-72.3698069,"U","NAD83",25,575,1,"NGVD29",1.06,"3/12/1985","5/24/1989",5
"6607","USGS",1174600,"CADWELL CREEK NEAR PELHAM, MA","ST",422116,722318,"U","NAD27",42.35453508,-72.3878622,"U","NAD83",25,860,10,"NGVD29",0.6,"4/1/1962","8/18/1994",33
"6608","USGS",1174900,"CADWELL CREEK NEAR BELCHERTOWN, MA","ST",422008,722212,"U","NAD27",42.3356465,-72.36952828,"U","NAD83",25,540,10,"NGVD29",2.55,"4/1/1962","12/2/1996",36
"6609","USGS",1175500,"SWIFT RIVER AT WEST WARE, MA","ST",421604,721959,"S","NAD27",42.2678699,-72.3325824,"S","NAD83",25,364.54,0.01,"NAVD88",189,"3/31/1911","4/28/2019",109
"6610","USGS",1175670,"SEVENMILE RIVER NEAR SPENCER, MA","ST",421553,720017,"S","NAD27",42.26481407,-72.0042418,"S","NAD83",25,629.4,0.01,"NAVD88",8.81,"2/26/1961","1/13/2018",58
"6611","USGS",1176000,"QUABOAG RIVER AT WEST BRIMFIELD, MA","ST",421056,721551,"S","NAD27",42.18231566,-72.263691,"S","NAD83",25,389.36,10,"NAVD88",150,"4/16/1913","12/14/2019",108
"6612","USGS",1176780,"TWELVEMILE BROOK NEAR NORTH WILBRAHAM, MA","ST",420852,722400,"S","NAD27",42.1478716,-72.399528,"S","NAD83",25,250,10,"NGVD29",13.6,"7/28/2007","3/30/2010",4
"6613","USGS",1177000,"CHICOPEE RIVER AT INDIAN ORCHARD, MA","ST",420938,723052,"S","NAD27",42.16064906,-72.5139756,"S","NAD83",25,124.31,1,"NAVD88",689,"3/15/1929","1/13/2018",90
"6614","USGS",1179500,"WESTFIELD RIVER AT KNIGHTVILLE, MA","ST",421716,725153,"S","NAD27",42.28786655,-72.8642636,"S","NAD83",25,460.62,0.01,"NAVD88",161,"1/22/1910","5/1/2020",106
"6615","USGS",1180500,"MIDDLE BRANCH WESTFIELD RIVER AT GOSS HEIGHTS, MA","ST",421531,725223,"S","NAD27",42.25870025,-72.8725975,"S","NAD83",25,398.65,0.01,"NAVD88",52.7,"3/27/1911","10/24/1989",80
"6616","USGS",1181000,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA","ST",421414,725346,"S","NAD27",42.23731169,-72.895654,"S","NAD83",25,382.94,0.01,"NAVD88",94,"3/18/1936","8/18/2018",83
"6617","USGS",1183500,"WESTFIELD RIVER NEAR WESTFIELD, MA","ST",420624,724158,"S","NAD27",42.1067602,-72.698981,"S","NAD83",25,97.52,0.01,"NAVD88",497,"2/25/1915","4/7/2017",103
"6618","USGS",1185500,"WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA","ST",420443.9,730422.38,"H","NAD83",42.0788611,-73.0728833,"H","NAD83",25,757.6,0.01,"NAVD88",91.7,"10/26/1913","8/18/2018",105
"6619","USGS",1197000,"EAST BRANCH HOUSATONIC RIVER AT COLTSVILLE, MA","ST",422810.5,731150.4,"1","NAD83",42.4695833,-73.1973333,"1","NAD83",25,1002,1.6,"NAVD88",57.6,"3/18/1936","12/21/2018",84
"6620","USGS",1197500,"HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA","ST",421354.9,732116.8,"1","NAD83",42.23191667,-73.3546667,"1","NAD83",25,682.41,0.01,"NAVD88",282,"3/28/1914","12/15/2019",107
"6621","USGS",1198000,"GREEN RIVER NEAR GREAT BARRINGTON, MA","ST",421134.47,732328.43,"H","NAD83",42.1929083,-73.3912306,"H","NAD83",25,689.35,5,"NAVD88",51,"4/6/1952","12/14/2019",37
"6622","USGS",1198125,"HOUSATONIC RIVER NEAR ASHLEY FALLS, MA","ST",420429,732002,"S","NAD27",42.0748138,-73.33344858,"S","NAD83",25,NA,NA,NA,465,"4/15/1994","12/15/2019",16
"6623","USGS",1331500,"HOOSIC RIVER AT ADAMS, MA","ST",423640,730728,"S","NAD27",42.61119407,-73.1239918,"S","NAD83",25,831,1.6,"NAVD88",46.7,"4/1/1932","12/14/2019",89
"6624","USGS",1332500,"HOOSIC RIVER NEAR WILLIAMSTOWN, MA","ST",424201,730934,"S","NAD27",42.70035897,-73.158994,"S","NAD83",25,621,1.6,"NAVD88",126,"2/8/1941","9/30/2020",80
"6625","USGS",1333000,"GREEN RIVER AT WILLIAMSTOWN, MA","ST",424232,731150,"S","NAD27",42.7089695,-73.1967729,"S","NAD83",25,613,1.6,"NAVD88",42.6,"12/31/1948","1/24/2019",71
"6626","USGS",4.13405e+14,"Eel River Nr East Falmouth,MA","ST",413405,703234,"S","NAD83",41.56805556,-70.54277778,"S","NAD83",25,NA,NA,NA,NA,"--","--",0
"6627","USGS",4.15556e+14,"UNNAMED TRIB. TO MILL CREEK, WELLFLEET, MA","ST",415556.49,700319.1,"1","NAD83",41.9323583,-70.0553056,"1","NAD83",25,0,0.01,"NAVD88",NA,"--","--",0
"6628","USGS",4.1556e+14,"MILL CREEK US HERRING RIVER AT WELLFLEET MA","ST",415559.66,700324.8,"1","NAD83",41.93323889,-70.05688889,"1","NAD83",25,0,0.01,"NAVD88",0.48,"--","--",0
"6629","USGS",4.15601e+14,"MILL CK AT CHEQUESSETT YT & GOLF WELLFLEET MA","ST",415601.15,700307.11,"5","NAD83",41.93365278,-70.051975,"5","NAD83",25,0,0.01,"NAVD88",0.25,"--","--",0
"6630","USGS",4.15639e+14,"POLE DIKE CREEK, UPSTRM HERRING R NR WELLFLEET, MA","ST",415639,700325,"1","NAD83",41.94416667,-70.0569444,"1","NAD83",25,1,1,"NAVD88",NA,"--","--",0
"6631","USGS",4.15716e+14,"BOUND BROOK, DNSTRM BOUND BK RD NR WELLFLEET, MA","ST",415716.5,700317.9,"1","NAD83",41.9545833,-70.0549722,"1","NAD83",25,1,1,"NAVD88",NA,"--","--",0
"6632","USGS",4.24858e+14,"Merrimack River at Bridge Road at Newburyport, MA","ST",424858,705221,"S","NAD83",42.8161111,-70.8725,"S","NAD83",25,NA,NA,NA,NA,"--","--",0
"6633","USGS",4001000,"WASHINGTON CREEK AT WINDIGO, MI","ST",475517,890845,"M","NAD27",47.9212792,-89.1459197,"M","NAD83",26,605,10,"NGVD29",13.2,"4/30/1965","5/12/2003",39
"6634","USGS",4031000,"BLACK RIVER NEAR BESSEMER, MI","ST",463041,900428,"M","NAD27",46.5113361,-90.0746179,"M","NAD83",26,1154.23,0.1,"NAVD88",200,"4/11/1955","4/22/2019",47
"6635","USGS",4032000,"PRESQUE ISLE RIVER NEAR TULA, MI","ST",463250,894638,"S","NAD83",46.5472222,-89.7772222,"S","NAD83",26,1299.66,0.05,"NAVD88",261,"3/26/1945","4/23/2019",43
"6636","USGS",4033000,"MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI","ST",462125,890435,"M","NAD27",46.3568916,-89.0765285,"M","NAD83",26,1485.59,0.01,"NAVD88",164,"4/26/1943","4/24/2019",72
"6637","USGS",4033500,"BOND FALLS CANAL NEAR PAULDING, MI","ST",462357,890847,"M","NAD27",46.39911276,-89.14653,"M","NAD83",26,1441.59,0.01,"NGVD29",NA,"--","--",0
"6638","USGS",4034500,"MIDDLE BRANCH ONTONAGON RIVER NR TROUT CREEK, MI","ST",462840,890525,"S","NAD27",46.4777221,-89.090419,"S","NAD83",26,1132.03,0.01,"NGVD29",203,"6/17/1943","4/26/2011",69
"6639","USGS",4035500,"MIDDLE BRANCH ONTONAGON RIVER NEAR ROCKLAND, MI","ST",464157,890936,"M","NAD27",46.6991073,-89.160141,"M","NAD83",26,661.1,0.1,"NGVD29",671,"8/22/1942","5/3/2008",67
"6640","USGS",4036000,"WEST BRANCH ONTONAGON RIVER NEAR BERGLAND, MI","ST",463515,893230,"M","NAD27",46.5874471,-89.5418197,"M","NAD83",26,1290.79,0.01,"NAVD88",162,"5/6/1943","4/25/2019",77
"6641","USGS",4037500,"CISCO BRANCH ONTONAGON R AT CISCO LAKE OUTLET, MI","ST",461511.9,892708.9,"1","NAD83",46.25330556,-89.4524722,"1","NAD83",26,1672.65,0.01,"NAVD88",50.7,"7/6/1945","4/23/2019",75
"6642","USGS",4039500,"SOUTH BRANCH ONTONAGON RIVER AT EWEN, MI","ST",463205,891635,"S","NAD83",46.5347222,-89.2763889,"S","NAD83",26,1100,0.01,"NAVD88",348,"6/12/1939","4/30/2013",46
"6643","USGS",4040000,"ONTONAGON RIVER NEAR ROCKLAND, MI","ST",464315,891225,"M","NAD27",46.7207742,-89.207086,"M","NAD83",26,638.66,0.01,"NAVD88",1340,"8/22/1942","4/23/2019",78
"6644","USGS",4040260,"GRATIOT RIVER AT 5 MILE POINT ROAD NEAR AHMEEK, MI","ST",471922,882419,"S","NAD27",47.3226993,-88.4053895,"S","NAD83",26,820,1,"NGVD29",14.9,"4/13/2015","4/27/2017",3
"6645","USGS",4040304,"MONTREAL RIVER AT LAC LA BELLE RD NR DELAWARE, MI","ST",472517,880434,"S","NAD27",47.42129999,-88.0762171,"S","NAD83",26,1020,1,"NGVD29",11.9,"4/13/2015","4/18/2016",2
"6646","USGS",4040500,"STURGEON RIVER NEAR SIDNAW, MI","ST",463503,883433,"S","NAD27",46.58410589,-88.5759697,"S","NAD83",26,1214.52,0.1,"NAVD88",171,"4/24/1913","4/22/2019",80
"6647","USGS",4041500,"STURGEON RIVER NEAR ALSTON, MI","ST",464333,883944.7,"1","NAD83",46.7258333,-88.6624167,"1","NAD83",26,709.69,0.01,"NAVD88",346,"4/21/1932","4/22/2019",88
"6648","USGS",4043016,"PILGRIM RIVER AT PARADISE RD NR DODGEVILLE, MI","ST",470503,883302,"S","NAD27",47.0840943,-88.5506792,"S","NAD83",26,680,1,"NGVD29",20,"4/12/2015","4/26/2017",3
"6649","USGS",4043021,"COLE CREEK AT HOUGHTON CANAL ROAD NR HOUGHTON, MI","ST",470741,883727,"S","NAD27",47.12798255,-88.6242903,"S","NAD83",26,630,1,"NGVD29",8,"4/12/2015","8/10/2016",2
"6650","USGS",4043050,"TRAP ROCK RIVER NEAR LAKE LINDEN, MI","ST",471343,882307,"S","NAD27",47.22853637,-88.3853928,"S","NAD83",26,621.71,0.1,"NAVD88",28,"4/15/1967","10/10/2018",53
"6651","USGS",4043097,"FALLS RIVER NEAR L'ANSE, MI","ST",464405,882635,"S","NAD27",46.7346552,-88.4431868,"S","NAD83",26,870,1,"NGVD29",44.2,"4/13/2015","4/22/2019",5
"6652","USGS",4043126,"SILVER RIVER UPSTREAM OF EAST BRANCH NR L'ANSE, MI","ST",464316,881948,"S","NAD27",46.72104347,-88.3301306,"S","NAD83",26,NA,NA,NA,16.8,"4/25/2009","4/30/2013",5
"6653","USGS",4043140,"GOMANCHE CREEK AT INDIAN ROAD NEAR L'ANSE, MI","ST",464504,882142,"S","NAD27",46.75104286,-88.3617967,"S","NAD83",26,950,5,"NGVD29",3.5,"4/16/2008","4/30/2013",6
"6654","USGS",4043150,"SILVER RIVER NEAR L'ANSE, MI","ST",464815,881901,"S","NAD27",46.80409698,-88.3170724,"S","NAD83",26,630,8,"NGVD29",64.7,"4/17/2002","4/22/2019",18
"6655","USGS",4043238,"SALMON TROUT RIVER NEAR BIG BAY, MI","ST",464656,875239,"S","NAD27",46.78214818,-87.8776299,"S","NAD83",26,1080,8,"NGVD29",6.74,"4/9/2005","5/19/2019",15
"6656","USGS",4043244,"EAST BRANCH SALMON TROUT RIVER NEAR DODGE CITY, MI","ST",464709,875108,"S","NAD27",46.7857589,-87.8523522,"S","NAD83",26,1010,8,"NGVD29",10.2,"5/11/2006","5/19/2019",14
"6657","USGS",4043275,"YELLOW DOG RIVER NEAR BIG BAY, MI","ST",464249,875026,"S","NAD27",46.7135391,-87.8406871,"S","NAD83",26,1370,8,"NGVD29",31.8,"4/7/2005","4/18/2016",12
"6658","USGS",4043800,"McCLURE STORAGE BASIN RELEASE NEAR MARQUETTE, MI","ST",463419,872835,"S","NAD27",46.5718763,-87.4765261,"S","NAD83",26,785,10,"NGVD29",NA,"--","--",0
"6659","USGS",4044003,"DEAD RIVER AT MARQUETTE, MI","ST",463418.1,872437.3,"1","NAD83",46.5716944,-87.4103611,"1","NAD83",26,598.02,0.03,"NAVD88",163,"3/18/2016","5/21/2019",4
"6660","USGS",4044090,"WHETSTONE BROOK AT ALTAMONT ST AT MARQUETTE, MI","ST",463220,872414,"S","NAD27",46.53882217,-87.4040279,"S","NAD83",26,680,10,"NGVD29",NA,"--","--",0
"6661","USGS",40445315,"SILVER LEAD CREEK NR GWINN, MI","ST",461957,872240,"S","NAD27",46.3324424,-87.3779176,"S","NAD83",26,1093.13,0.01,"NGVD29",2.1,"10/27/1998","10/27/1998",1
"6662","USGS",4044599,"CHOCOLAY RIVER AT GREEN BAY STREET AT HARVEY, MI","ST",462945,872101,"S","NAD27",46.49576839,-87.3504182,"S","NAD83",26,592.5,0.1,"NAVD88",158,"4/14/2015","10/19/2016",3
"6663","USGS",4044724,"AU TRAIN RIVER AT FOREST LAKE, MI","ST",462027,865100,"M","NAD27",46.34077908,-86.8501514,"M","NAD83",26,650,5,"NGVD29",81,"10/21/1993","4/23/2019",26
"6664","USGS",4044755,"MINERS RIVER NR MUNISING, MI","ST",462916,863226,"M","NAD27",46.48772616,-86.5407188,"M","NAD83",26,620,4.3,"NAVD88",12.72,"4/10/2017","4/23/2019",3
"6665","USGS",4045500,"TAHQUAMENON RIVER NEAR PARADISE, MI","ST",463428.5,851610.7,"1","NAD83",46.5745833,-85.26963889,"1","NAD83",26,698.17,0.01,"NAVD88",790,"4/29/1954","4/25/2019",66
"6666","USGS",4046000,"BLACK RIVER NEAR GARNET, MI","ST",460704.1,852157.8,"1","NAD83",46.11780556,-85.3660556,"1","NAD83",26,629.64,0.1,"NAVD88",28,"4/18/1952","4/18/2019",68
"6667","USGS",4052500,"WALSH CREEK NEAR SENEY, MI","ST",462044,861037,"S","NAD27",46.34552467,-86.17709559,"S","NAD83",26,NA,NA,NA,12,"4/25/1939","4/20/2003",4
"6668","USGS",4052600,"DRIGGS RVR NR C3 POOL NR DIVER. DITCH NR SENEY, MI","ST",461858,860632,"S","NAD27",46.3160834,-86.1090347,"S","NAD83",26,NA,NA,NA,NA,"4/21/2003","4/21/2003",1
"6669","USGS",4056500,"MANISTIQUE RIVER NEAR MANISTIQUE, MI","ST",460150,860940,"S","NAD27",46.03052857,-86.161249,"S","NAD83",26,608.42,0.01,"NAVD88",1100,"4/1/1938","4/20/2019",82
"6670","USGS",4057000,"INDIAN RIVER NEAR MANISTIQUE, MI","ST",455928,861717,"S","NAD27",45.99108229,-86.2882001,"S","NAD83",26,608.66,0.01,"NGVD29",302,"4/5/1938","7/9/1993",46
"6671","USGS",4057004,"MANISTIQUE RIVER ABOVE MANISTIQUE, MI","ST",455818,861435,"S","NAD27",45.971639,-86.2431974,"S","NAD83",26,605,5,"NGVD29",1445,"4/24/1995","4/24/1995",1
"6672","USGS",4057510,"STURGEON RIVER NEAR NAHMA JUNCTION, MI","ST",455635,864220,"S","NAD27",45.9430235,-86.7056997,"S","NAD83",26,611.01,0.01,"NAVD88",183,"4/10/1967","4/19/2019",53
"6673","USGS",4057800,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI","ST",462957,875311,"S","NAD27",46.49910267,-87.8865238,"S","NAD83",26,1521.37,0.01,"NAVD88",45.7,"4/24/1960","5/20/2019",60
"6674","USGS",4057801,"M BR ESCANABA R AT US HWY 41 NR HUMBOLDT, MI","ST",462936,875204,"S","NAD27",46.49326948,-87.8679127,"S","NAD83",26,NA,NA,NA,47.6,"--","--",0
"6675","USGS",4057812,"GREENWOOD AFTERBAY NEAR GREENWOOD, MI","ST",462632,874802,"S","NAD27",46.4421599,-87.8006905,"S","NAD83",26,1400.14,0.01,"NAVD88",67.4,"--","--",0
"6676","USGS",4057813,"GREENWOOD DIVERSION NEAR GREENWOOD, MI","ST",462604,874610,"S","NAD27",46.43438238,-87.7695795,"S","NAD83",26,1454.72,0.01,"NAVD88",NA,"--","--",0
"6677","USGS",4057814,"GREENWOOD RELEASE NEAR GREENWOOD, MI","ST",462622,874752,"S","NAD27",46.4393822,-87.7979128,"S","NAD83",26,1473.91,0.01,"NAVD88",67.4,"--","--",0
"6678","USGS",4058100,"MIDDLE BRANCH ESCANABA RIVER NR PRINCETON, MI","ST",461902,873007,"S","NAD27",46.3171649,-87.5020817,"S","NAD83",26,1103.02,0.01,"NAVD88",210,"4/25/1962","4/24/2019",52
"6679","USGS",4058200,"SCHWEITZER CREEK NEAR PALMER, MI","ST",462440,873727,"S","NAD27",46.41104987,-87.6243028,"S","NAD83",26,1268.45,0.01,"NAVD88",23.6,"4/17/1961","5/20/2019",59
"6680","USGS",4058940,"ESCANABA RIVER NEAR ST. NICHOLAS, MI","ST",455845,871613,"S","NAD27",45.9791249,-87.27041509,"S","NAD83",26,854.03,0.01,"NGVD29",NA,"--","--",0
"6681","USGS",4059000,"ESCANABA RIVER AT CORNELL, MI","ST",455432.1,871248.7,"1","NAD83",45.90891667,-87.2135278,"1","NAD83",26,749.36,0.01,"NAVD88",870,"4/21/1906","10/11/2018",74
"6682","USGS",4059500,"FORD RIVER NEAR HYDE, MI","ST",454518,871207,"S","NAD27",45.7549674,-87.2020793,"S","NAD83",26,681.71,0.01,"NAVD88",450,"4/15/1955","4/18/2019",65
"6683","USGS",4059750,"CEDAR RIVER AT COUNTY ROAD 366 NR CEDAR RIVER, MI","ST",453126,872342,"S","NAD83",45.52388889,-87.395,"S","NAD83",26,NA,NA,NA,270,"--","--",0
"6684","USGS",4060500,"IRON RIVER AT CASPIAN, MI","ST",460331,883738,"S","NAD27",46.05856639,-88.627354,"S","NAD83",26,1438.7,0.01,"NAVD88",92.1,"4/25/1948","4/19/2019",48
"6685","USGS",4060993,"BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI","ST",455739,881857,"S","NAD27",45.96078737,-88.3159663,"S","NAD83",26,1240,10,"NGVD29",366,"5/1/1914","4/19/2019",77
"6686","USGS",4061000,"BRULE RIVER NR FLORENCE, WI","ST",455731,881557,"M","NAD27",45.95856448,-88.2659667,"M","NAD83",26,1210,10,"NGVD29",389,"5/1/1914","5/5/1993",51
"6687","USGS",4061500,"PAINT RIVER AT CRYSTAL FALLS, MI","ST",460621,882005,"S","NAD27",46.1057841,-88.3348576,"S","NAD83",26,1306.1,0.1,"NGVD29",597,"3/29/1945","3/31/1998",54
"6688","USGS",4062000,"PAINT RIVER NEAR ALPHA, MI","ST",460040,881530,"M","NAD27",46.0110635,-88.2584682,"M","NAD83",26,1260,10,"NGVD29",631,"7/2/1953","4/23/2019",67
"6689","USGS",4062100,"PESHEKEE RIVER NR MICHIGAMME, MI","ST",463455,875951,"S","NAD27",46.58187798,-87.9976332,"S","NAD83",26,1598.01,10,"NGVD29",66.5,"4/26/1962","5/1/1995",9
"6690","USGS",4062200,"PESHEKEE RIVER NEAR CHAMPION, MI","ST",463325,880009,"S","NAD27",46.5568788,-88.0026337,"S","NAD83",26,1557.49,0.01,"NGVD29",133,"4/28/1962","5/1/2013",33
"6691","USGS",4062500,"MICHIGAMME RIVER NEAR CRYSTAL FALLS, MI","ST",460650,881257,"M","NAD27",46.113838,-88.2159687,"M","NAD83",26,1300,10,"NGVD29",656,"4/11/1945","4/26/2019",75
"6692","USGS",4063500,"MENOMINEE RIVER AT TWIN FALLS NEAR IRON MT, MI","ST",455217,880412,"M","NAD27",45.8713433,-88.07012869,"M","NAD83",26,1061.05,0.01,"NGVD29",1800,"5/11/1915","5/27/2015",101
"6693","USGS",4063522,"MENOMINEE RIVER AT US HWY-2 NEAR IRON MOUNTAIN, MI","ST",455158,880428,"S","NAD27",45.86606566,-88.074573,"S","NAD83",26,1060,10,"NGVD29",1800,"5/11/1915","9/5/2018",103
"6694","USGS",4065650,"STURGEON RIVER AT US HWY-2 AT LORETTO, MI","ST",454634,874942,"S","NAD27",45.77607029,-87.82845849,"S","NAD83",26,860,5,"NGVD29",389,"3/18/2012","10/12/2018",8
"6695","USGS",4065722,"MENOMINEE RIVER NEAR VULCAN, MI","ST",454412,875148,"T","NAD27",45.7366265,-87.86345709,"T","NAD83",26,820,5,"NGVD29",2900,"4/8/1988","4/25/2019",32
"6696","USGS",4066030,"MENOMINEE RIVER AT WHITE RAPIDS DAM NEAR BANAT, MI","ST",452855,874808,"S","NAD83",45.4819444,-87.8022222,"S","NAD83",26,681.71,0.01,"NAVD88",3190,"5/10/1999","9/5/2018",20
"6697","USGS",4066800,"MENOMINEE RIVER AT KOSS, MI","ST",452314,874207,"S","NAD27",45.38719517,-87.7020585,"S","NAD83",26,665,5,"NAVD88",3700,"5/1/1908","6/20/2018",87
"6698","USGS",4096015,"GALIEN RIVER NEAR SAWYER, MI","ST",415225,863430,"T","NAD27",41.87365438,-86.5750216,"T","NAD83",26,600.52,0.01,"NAVD88",80.7,"5/10/1996","1/11/2020",25
"6699","USGS",4096400,"ST. JOSEPH RIVER NEAR BURLINGTON, MI","ST",420611,850225,"S","NAD27",42.10310135,-85.0402524,"S","NAD83",26,916.21,0.01,"NGVD29",201,"3/20/1963","12/31/1990",29
"6700","USGS",4096405,"ST. JOSEPH RIVER AT BURLINGTON, MI","ST",420611,850448,"M","NAD27",42.1031014,-85.0799764,"M","NAD83",26,900.3,0.16,"NAVD88",206,"3/20/1963","5/19/2020",58
"6701","USGS",4096515,"SOUTH BRANCH HOG CREEK NEAR ALLEN, MI","ST",415655,844940,"T","NAD27",41.94865859,-84.8277403,"T","NAD83",26,1004.29,0.14,"NAVD88",48.7,"4/22/1970","1/13/2020",51
"6702","USGS",4096900,"NOTTAWA CREEK NEAR ATHENS, MI","ST",420318.9,851830.2,"1","NAD83",42.05525,-85.30838889,"1","NAD83",26,854,4.3,"NAVD88",162,"4/6/1967","2/23/1997",31
"6703","USGS",4097195,"GOURDNECK CANAL NEAR SCHOOLCRAFT, MI","ST",420954,853617,"S","NAD27",42.1650432,-85.6047234,"S","NAD83",26,854.98,0.01,"NGVD29",NA,"--","--",0
"6704","USGS",4097500,"ST. JOSEPH RIVER AT THREE RIVERS, MI","ST",415625,853758,"M","NAD27",41.94032575,-85.6327707,"M","NAD83",26,780.88,0.01,"NAVD88",1350,"4/27/1950","5/20/2020",61
"6705","USGS",4097528,"PRAIRIE RIVER AT ORLAND ROAD NEAR BRONSON, MI","ST",415022,851140,"S","NAD27",41.83949404,-85.19441789,"S","NAD83",26,905,10,"NGVD29",42.5,"3/2/2017","5/1/2019",3
"6706","USGS",40975299,"PRAIRIE RIVER AT US 12 NEAR BURR OAK, MI","ST",415011,851615,"S","NAD83",41.83638889,-85.2708333,"S","NAD83",26,867.06,0.12,"NAVD88",66,"7/19/2015","5/18/2020",6
"6707","USGS",4097540,"PRAIRIE RIVER NEAR NOTTAWA, MI","ST",415318,852434,"M","NAD27",41.88838304,-85.409428,"M","NAD83",26,850,5,"NGVD29",106,"3/22/1963","5/20/2020",58
"6708","USGS",409754132,"SPRING CREEK AT RAMBADT ROAD NEAR CENTREVILLE, MI","ST",415635,852917,"S","NAD27",41.9431051,-85.4880439,"S","NAD83",26,811.38,0.1,"NAVD88",25.366,"--","--",0
"6709","USGS",4098980,"MILL CREEK AT QUAKER STREET NEAR MOTTVILLE, MI","ST",414950,854435,"S","NAD27",41.83060445,-85.74304939,"S","NAD83",26,790,10,"NGVD29",43.5,"1/30/2013","1/11/2020",8
"6710","USGS",4099000,"ST. JOSEPH RIVER AT MOTTVILLE, MI","ST",414803,854522,"M","NAD27",41.80088279,-85.7561047,"M","NAD83",26,754.85,0.01,"NAVD88",1866,"3/31/1924","5/20/2020",97
